"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630001011,23,28,8,22,34,43,48,37,37
370630001012,181,115,94,84,90,68,68,76,106
370630001021,152,117,120,79,62,53,55,46,34
370630001022,146,117,97,100,83,68,49,48,27
370630002001,45,74,74,120,72,63,57,39,20
370630002002,53,70,82,29,44,31,29,16,17
370630002003,49,28,26,28,16,20,19,19,31
370630003011,55,89,74,62,46,51,44,39,41
370630003012,31,31,30,39,39,7,7,6,0
370630003013,25,27,18,22,21,20,8,6,7
370630003021,54,84,108,85,86,74,63,17,14
370630003022,21,38,46,52,47,47,45,41,23
370630003023,25,22,63,50,40,31,31,17,9
370630004011,30,19,19,48,51,50,48,42,29
370630004012,47,49,51,34,19,21,19,19,27
370630004013,46,52,38,66,74,49,55,55,44
370630004021,34,41,54,58,46,59,43,43,47
370630005001,10,0,0,0,0,0,0,0,0
370630005002,0,0,0,9,14,18,21,20,19
370630005003,89,43,27,5,7,20,21,49,67
370630005004,55,60,49,37,16,13,18,29,28
370630006001,117,171,133,110,72,49,44,75,80
370630006002,57,25,28,10,32,22,86,96,91
370630006003,16,23,17,17,21,33,25,5,6
370630007001,22,40,17,21,10,14,0,0,0
370630007002,45,55,38,59,48,84,99,118,130
370630007003,115,63,65,72,48,63,55,88,33
370630009001,15,0,0,0,0,0,2,28,20
370630009002,22,25,23,28,45,30,18,20,21
370630010011,112,73,46,46,42,19,20,12,12
370630010012,103,87,64,0,24,21,21,27,33
370630010013,5,7,19,30,22,10,10,7,10
370630010021,125,102,174,170,120,64,71,7,63
370630010022,0,17,60,45,28,23,13,0,0
370630010023,28,31,9,0,0,0,0,0,0
370630010024,34,23,44,9,4,11,12,21,23
370630011001,9,17,38,35,37,35,34,33,37
370630011002,29,24,53,44,22,60,44,32,33
370630013011,18,29,29,50,70,61,52,40,9
370630013031,54,37,27,18,35,30,29,16,5
370630013032,41,57,46,38,30,21,11,23,27
370630013041,23,32,33,45,53,51,38,40,33
370630014001,8,0,9,10,9,10,9,0,15
370630014002,51,54,44,9,8,7,7,5,6
370630015011,0,0,0,0,0,0,0,0,0
370630015021,17,8,14,27,15,13,2,1,0
370630015022,0,0,0,0,0,0,0,0,0
370630015023,0,0,0,0,0,0,0,6,11
370630015024,0,0,0,0,0,0,0,0,0
370630015031,0,0,0,0,0,0,0,0,0
370630016011,112,106,95,100,60,51,16,55,60
370630016012,291,259,292,252,306,274,275,284,304
370630016013,48,64,43,61,62,82,71,67,73
370630016031,15,23,18,17,24,26,0,0,16
370630016032,155,171,198,207,259,251,212,203,192
370630016033,93,95,81,53,23,17,36,77,122
370630016034,153,106,94,54,42,32,30,0,20
370630016041,114,107,114,142,125,88,74,79,46
370630016042,194,170,140,111,164,144,145,157,159
370630016043,179,164,188,184,219,158,155,175,159
370630017051,127,150,204,190,127,86,127,86,93
370630017052,41,24,18,18,21,0,33,36,38
370630017053,68,85,42,43,59,41,19,18,0
370630017061,62,61,63,57,44,79,59,98,99
370630017062,192,138,147,88,45,32,40,53,31
370630017071,47,29,29,59,58,33,39,33,16
370630017072,160,177,198,181,162,113,59,77,81
370630017073,29,29,52,50,67,32,33,15,15
370630017074,152,164,166,158,173,202,204,206,129
370630017075,45,41,13,43,38,38,44,50,28
370630017081,254,255,263,302,363,313,321,309,278
370630017091,27,8,50,41,50,67,82,33,22
370630017092,17,43,55,82,111,86,58,26,28
370630017093,154,135,95,175,121,124,100,91,59
370630017101,265,279,258,236,191,148,125,123,81
370630017102,125,21,30,30,16,15,9,0,0
370630017111,43,54,15,25,17,22,19,0,0
370630017112,0,0,0,0,0,0,0,0,0
370630017113,45,45,48,26,44,34,34,29,39
370630018011,62,94,72,56,116,86,48,98,112
370630018012,24,12,12,13,43,28,51,55,57
370630018013,208,150,151,154,167,259,246,243,228
370630018014,71,103,67,72,120,125,149,158,229
370630018015,39,26,22,19,22,15,25,17,12
370630018021,142,155,150,209,193,136,184,161,127
370630018022,91,47,133,130,134,87,92,18,0
370630018023,240,222,187,212,218,144,80,116,93
370630018024,54,78,79,50,72,41,17,25,20
370630018061,144,184,143,125,132,142,68,86,162
370630018062,459,408,286,195,184,147,153,181,259
370630018071,235,170,182,175,160,50,14,0,36
370630018072,279,148,141,214,240,239,282,348,279
370630018073,301,298,260,335,285,225,228,268,156
370630018081,140,121,85,65,107,128,134,123,149
370630018082,213,262,262,239,232,285,264,319,424
370630018091,80,97,118,129,114,105,83,101,101
370630018092,205,168,132,146,94,93,107,169,110
370630019001,25,21,34,56,61,43,104,106,102
370630019002,122,150,217,215,233,253,222,223,233
370630020071,96,112,109,157,150,144,170,205,173
370630020072,195,176,107,133,123,205,131,128,134
370630020073,122,113,119,147,99,94,77,74,62
370630020081,114,86,84,53,75,44,60,78,94
370630020082,155,145,117,95,85,140,120,143,195
370630020091,137,178,185,168,123,126,91,100,96
370630020092,53,73,92,122,117,98,96,69,64
370630020093,125,168,149,218,225,145,108,104,84
370630020131,67,89,68,112,116,120,92,92,57
370630020132,18,36,52,85,73,76,37,46,18
370630020133,216,156,133,147,122,122,121,120,71
370630020151,0,0,2,9,11,13,16,0,0
370630020152,15,14,14,0,0,62,55,66,65
370630020153,0,0,0,0,11,14,12,14,15
370630020161,0,0,0,0,0,0,0,0,0
370630020162,42,50,51,51,53,34,39,103,99
370630020171,125,159,157,135,132,135,112,93,93
370630020172,171,143,103,49,39,50,51,63,89
370630020173,74,47,49,79,60,81,81,98,72
370630020181,112,99,122,127,120,74,90,112,119
370630020182,141,153,201,221,257,235,234,163,145
370630020183,250,279,243,232,171,148,132,133,134
370630020191,15,21,14,13,0,0,0,32,75
370630020192,42,49,49,32,18,89,96,79,146
370630020193,132,109,125,177,86,117,155,163,98
370630020201,70,45,59,98,113,139,142,134,134
370630020202,288,364,350,293,274,242,238,281,249
370630020211,280,247,226,129,45,54,87,57,68
370630020212,84,75,42,78,60,69,30,31,28
370630020221,20,45,25,38,33,30,12,11,44
370630020222,141,100,115,79,66,64,68,55,40
370630020231,31,28,32,12,8,10,10,21,22
370630020232,53,27,32,30,29,30,49,39,56
370630020241,329,229,256,230,230,195,170,160,140
370630020242,56,81,52,71,81,126,104,101,58
370630020243,62,28,33,87,53,50,55,74,87
370630020251,315,354,388,339,217,119,118,93,106
370630020252,218,242,206,287,251,211,179,168,205
370630020253,119,127,102,109,97,60,34,34,17
370630020261,209,234,179,214,194,181,149,160,161
370630020262,305,280,194,128,87,60,16,133,150
370630020271,127,133,182,168,147,124,106,76,95
370630020272,143,117,133,107,148,102,88,44,46
370630020273,0,0,0,0,0,0,0,0,0
370630020281,161,197,193,184,124,104,95,94,117
370630020282,0,0,0,0,0,0,36,38,68
370630020283,55,45,73,56,0,35,26,47,146
370630021001,146,132,171,172,159,168,233,189,213
370630021002,141,141,131,128,166,166,129,114,96
370630021003,133,140,101,117,166,161,147,122,107
370630022001,39,40,42,29,14,29,16,47,59
370630023001,0,0,0,0,0,4,9,13,15
370630023002,0,0,0,0,0,0,0,0,0
370639801001,0,0,0,0,0,0,0,0,0
