"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018"
37063000101,440,499,555,501,544,510,508,479
37063000102,838,929,1013,1119,1124,1169,1202,1267
37063000200,719,768,779,693,711,764,732,650
37063000301,715,770,856,815,804,863,837,791
37063000302,926,928,941,935,922,904,781,774
37063000401,390,401,463,373,338,337,301,309
37063000402,888,863,829,755,760,756,813,997
37063000500,1067,1005,1021,1045,1105,1204,1221,1112
37063000600,806,958,1178,1182,1319,1483,1365,1274
37063000700,578,670,731,889,940,928,944,981
37063000900,498,505,543,526,549,578,573,500
37063001001,847,959,947,940,902,962,978,1054
37063001002,1371,1347,1379,1612,1688,1577,1681,1750
37063001100,853,895,911,1000,1035,1098,1204,1155
37063001301,318,324,332,350,355,390,361,409
37063001303,327,351,339,384,457,493,504,496
37063001304,708,737,725,738,847,925,953,923
37063001400,893,879,825,860,781,707,733,766
37063001501,36,39,33,39,26,30,26,34
37063001502,2365,2549,2551,2776,2870,3069,2956,3037
37063001503,26,0,0,0,0,0,0,0
37063001601,202,267,292,287,199,239,184,156
37063001603,90,41,144,207,207,218,270,204
37063001604,117,118,167,159,225,209,186,144
37063001705,949,955,968,1124,1135,1132,1098,997
37063001706,1067,1125,1286,1506,1462,1493,1472,1374
37063001707,648,741,738,801,835,877,888,779
37063001708,632,616,658,631,575,553,607,542
37063001709,1798,1886,1870,1786,1873,1985,2000,2119
37063001710,834,756,770,883,801,731,829,762
37063001711,1591,1577,1551,1589,1677,1675,1685,1687
37063001801,376,528,527,408,479,491,422,454
37063001802,956,798,745,767,834,974,1221,1325
37063001806,219,205,284,287,326,329,397,500
37063001807,694,631,703,747,717,750,733,739
37063001808,130,162,205,214,313,410,350,384
37063001809,1420,1321,1278,1338,1436,1402,1584,1684
37063001900,145,149,142,87,86,88,122,179
37063002007,444,465,399,379,389,506,549,665
37063002008,93,123,100,113,107,86,61,43
37063002009,653,687,596,535,539,619,609,687
37063002013,408,414,382,399,416,424,419,388
37063002015,1865,1986,1879,1878,2036,2032,1918,1893
37063002016,2196,2229,2340,2404,2367,2386,2363,2104
37063002017,885,1077,1092,1229,1391,1568,1424,1395
37063002018,1471,1338,1428,1538,1550,1521,1761,1775
37063002019,1141,1282,1097,1123,1195,1142,1114,1037
37063002020,50,56,102,81,144,147,170,130
37063002021,1254,1415,1509,1509,1417,1414,1275,1323
37063002022,1386,1372,1447,1368,1476,1465,1466,1552
37063002023,645,682,711,704,754,764,756,812
37063002024,603,528,589,635,891,775,817,699
37063002025,511,536,485,490,538,631,664,779
37063002026,1292,1312,1301,1437,1547,1571,1733,1798
37063002027,2312,2152,2142,2390,2489,2902,2962,2964
37063002028,1985,1982,1994,2060,2078,2199,2346,2885
37063002100,270,274,200,201,244,283,180,286
37063002200,578,568,658,650,623,624,709,767
37063002300,277,326,323,314,286,263,251,296
37063980100,0,0,0,0,0,0,0,0
